id,title,tags
10671.0,Airport,AirportCollection Action Drama Thriller Melodrama about a bomber on board an airplane an airport almost closed by snow and various personal problems of the people involved BurtLancaster DeanMartin JeanSeberg GeorgeSeaton
10673.0,Wall Street,WallStreetCollection Crime Drama A young and impatient stockbroker is willing to do anything to get to the top including trading on illegal inside information taken through a ruthless and greedy corporate raider whom takes the youth under his wing CharlieSheen MichaelDouglas MartinSheen OliverStone
10674.0,Mulan,MulanCollection Animation Family Adventure A tomboyish girl disguises herself as a young man so she can fight with the Imperial Chinese Army against the invading Huns With help from wise-cracking dragon Mushu Mulan just might save her country -- and win the heart of handsome Captain Li Shang Ming-NaWen LeaSalonga EddieMurphy TonyBancroft BarryCook
10676.0,Halloween III: Season of the Witch,HalloweenCollection Horror Mystery ScienceFiction Dr Daniel Challis and Ellie Grimbridge stumble onto a gruesome murder scheme when Ellie's novelty-salesman father Harry is killed while in possession of a strange mask made by the Silver Shamrock mask company The company's owner Conal Cochran wants to return Halloween to its darker roots using his masks -- and his unspeakable scheme would unleash death and destruction across the country TomAtkins StaceyNelkin DanO'Herlihy TommyLeeWallace
10677.0,Dirty Dancing: Havana Nights,DirtyDancingCollection Drama Romance In pre-revolution Cuba Katey Miller is about to defy everyone's expectations Instead of a parent-approved suitor Katey is drawn to the sexy waiter Javier who spends his nights dancing in Havana's nightclubs As she secretly learns to dance with Javier she learns the meanings of love sensuality and independence DiegoLuna RomolaGarai SelaWard GuyFerland
10679.0,Iron Sky,IronSkyCollection Action Comedy ScienceFiction In the last moments of World War II a secret Nazi space program evaded destruction by fleeing to the Dark Side of the Moon During 70 years of utter secrecy the Nazis construct a gigantic space fortress with a massive armada of flying saucers JuliaDietze ChristopherKirby GötzOtto TimoVuorensola
10680.0,D3: The Mighty Ducks,TheMightyDucksCollection Action Comedy Drama Family The Ducks are offered scholarships at Eden Hall Academy but struggle with their new coach's methods and come under pressure from the board to retain their scholarships before their big game against the Varsity team EmilioEstevez JeffreyNordling DavidSelby RobertLieberman
10692.0,Henry: Portrait of a Serial Killer,"Henry:PortraitofaSerialKillerCollection Crime Drama Horror Thriller Henry likes to kill people in different ways each time Henry shares an apartment with Otis When Otis' sister comes to stay we see both sides of Henry: ""the guy next door"" and the serial killer MichaelRooker TracyArnold TomTowles JohnMcNaughton"
10693.0,Peter Pan,PeterPanCollection Animation Music Family Adventure Fantasy Leaving the safety of their nursery behind Wendy Michael and John follow Peter Pan to a magical world where childhood lasts forever But while in Neverland the kids must face Captain Hook and foil his attempts to get rid of Peter for good BobbyDriscoll KathrynBeaumont HansConried ClydeGeronimi WilfredJackson HamiltonLuske
10704.0,Universal Soldier II: Brothers in Arms,UniversalSoldierCollection Action ScienceFiction The Universal Soldiers are used to smuggle diamonds for a CIA Director but Luc Deveroux continues to cause him problems MattBattaglia ChandraWest AndrewJackson JeffWoolnough
10706.0,Mimic 2,"MimicCollection Horror ScienceFiction Thriller When a cockroach-spread plague threatened to decimate the child population of New York City in the original Mimic biologist Susan Tyler and her research associates developed a species of ""Judas"" bugs and introduced them into the environment where they were to ""mimic"" the diseased roaches and infiltrate their grubby habitats The plan worked until the bugs evolved to mimic their next preyhumans! Just when they were all thought to be dead the giant cockroaches are back and this time they've mutated to take on human form! BrunoCampos AlixKoromzay WillEstes JeandeSegonzac"
10708.0,Daddy Day Care,DaddyDayCampCollection Comedy Family Two men get laid off and have to become stay-at-home dads when they can't find jobs which inspires them to open their own day-care center EddieMurphy JeffGarlin SteveZahn SteveCarr
10711.0,French Connection II,"FrenchConnectionCollection Action Crime Drama Thriller ""Popeye"" Doyle travels to Marsailles to find Alain Charnier the drug smuggler that eluded him in New York GeneHackman FernandoRey BernardFresson JohnFrankenheimer"
10726.0,American Psycho 2: All American Girl,AmericanPsychoCollection Horror Thriller Rachel is a criminology student hoping to land a position as a teacher's assistant for professor Robert Starkman She's sure this position will pave the way to an FBI career and she's willing to do anything to obtain it -- including killing her classmates The school psychiatrist Dr Daniels becomes aware that Rachel is insane but Rachel is skilled at her dangerous game of death and identity theft MilaKunis WilliamShatner GeraintWynDavies MorganJFreeman
10730.0,King Kong,KingKong(1976series) Adventure Drama In this remake of the 1933 classic about the giant ape an oil company expedition disturbs the peace of Kong and brings him back to New York to exploit him Even though a woman somewhat tames Kong he finally breaks loose and terrorizes the city and as the military attempt to stop him he falls to his death from the top of the World Trade Center JeffBridges JessicaLange CharlesGrodin JohnGuillermin
10748.0,St. Trinian's,StTrinian'sCollection Comedy Family ScienceFiction When their beloved school is threatened with closure should the powers that be fail to raise the proper funds the girls scheme to steal a priceless painting and use the profits to pull St Trinian's out of the red TalulahRiley RupertEverett GemmaArterton BarnabyThompson OliverParker
10762.0,Without a Paddle,WithoutaPaddleCollection Action Adventure Comedy Thriller Three friends whose lives have been drifting apart reunite for the funeral of a fourth childhood friend When looking through their childhood belongings they discover a trunk which contained details on a quest their friend was attempting It revealed that he was hot on the trail of the $200000 that went missing with airplane hijacker DB Cooper in 1971 They decide to continue his journey but do not understand the dangers they will soon encounter SethGreen MatthewLillard DaxShepard StevenBrill
10764.0,Quantum of Solace,JamesBondCollection Adventure Action Thriller Crime Quantum of Solace continues the adventures of James Bond after Casino Royale Betrayed by Vesper the woman he loved 007 fights the urge to make his latest mission personal Pursuing his determination to uncover the truth Bond and M interrogate Mr White who reveals that the organization that blackmailed Vesper is far more complex and dangerous than anyone had imagined DanielCraig OlgaKurylenko MathieuAmalric MarcForster
10766.0,Damien: Omen II,TheOmenCollection Action Drama Horror Thriller Since the sudden and highly suspicious death of his parents 12-year-old Damien has been in the charge of his wealthy aunt and uncle (Lee Grant and William Holden) Widely feared to be the Antichrist Damien relentlessly plots to seize control of his uncle's business empire - and the world Meanwhile anyone attempting to unravel the secrets of Damien's sinister past or fiendish future meets with a swift and cruel demise WilliamHolden LeeGrant JonathanScott-Taylor DonTaylor MikeHodges
10768.0,Omen III: The Final Conflict,TheOmenCollection Drama Horror Thriller Damien Thorn (Sam Neill) has helped rescue the world from a recession appearing to be a benign corporate benefactor When he then becomes US Ambassador to England Damien fulfills a terrifying biblical prophecy He also faces his own potential demise as an astronomical event brings about the second coming of Christ SamNeill RossanoBrazzi DonGordon GrahamBaker
10770.0,The Sheriff and the Satellite Kid,"TheSheriffandtheSatelliteKidCollection Comedy ScienceFiction A young humanoid alien who gets stranded on earth hooks up with a grizzled old sheriff in a western town and tries to help him solve a tough case but the sheriff doesn't want any help from a ""kid"" BudSpencer RaimundHarmstorf CaryGuffey MicheleLupo"
10772.0,Django,"Django-Originalfilms Action Western Django is a 1966 Italian spaghetti Western film directed by Sergio Corbucci and starring Franco Nero in the eponymous role The film earned a reputation as being one of the most violent films ever made up to that point and was subsequently refused a certificate in Britain until 1993 when it was eventually issued an 18 certificate Subsequent to this the film was downgraded to a 15 certificate in 2004 Although the name is referenced in over thirty ""sequels"" from the time of the film's release until the mid 1980s in an effort to capitalize on the success of the original none of these films were official featuring neither Corbucci nor Nero Nero did reprise his role as Django in 1987's Django 2: Il Grande Ritorno (Django Strikes Again) in the only official sequel to be written by Corbucci FrancoNero JoséBódalo LoredanaNusciak SergioCorbucci"
